latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
47.62774,34.32653,300.98,1.01,1,2022-07-16,0001,A,36,6.1NRT,289.43,5.41,N
46.6596,33.23622,318.29,1,1,2022-07-16,0003,A,97,6.1NRT,288.13,18.24,N
45.37279,30.93359,307.71,1.05,1.02,2022-07-16,0003,A,56,6.1NRT,292.59,7.34,N
35.15089,24.63249,307.03,1.46,1.19,2022-07-16,0005,A,24,6.1NRT,295.38,9.63,N
35.14022,24.63075,311.33,1.46,1.19,2022-07-16,0005,A,52,6.1NRT,294.31,14.76,N
35.13692,24.66117,310.33,1.46,1.19,2022-07-16,0005,A,28,6.1NRT,296.26,12.72,N
35.13527,24.67645,309.29,1.45,1.19,2022-07-16,0005,A,28,6.1NRT,296.53,11.59,N
60.30069,25.51895,303.89,1.64,1.26,2022-07-16,0134,A,57,6.1NRT,280.78,19.78,D
51.17469,3.82603,305.82,1.48,1.2,2022-07-16,0139,A,66,6.1NRT,286.58,15.82,N
51.16392,3.82359,300.77,1.48,1.2,2022-07-16,0139,A,22,6.1NRT,284.85,10.26,N
51.17138,3.81981,317.7,1.48,1.2,2022-07-16,0139,A,96,6.1NRT,287.42,31.37,N
48.27621,14.33923,307.86,1.32,1.14,2022-07-16,0139,A,73,6.1NRT,287.56,14.85,N
49.35221,6.74282,300.39,1.1,1.05,2022-07-16,0139,A,26,6.1NRT,286.28,6.95,N
44.571,-0.46065,308.15,2.02,1.39,2022-07-16,0139,A,22,6.1NRT,294.25,21.96,N
44.56915,-0.4355,309.18,2.02,1.38,2022-07-16,0139,A,68,6.1NRT,292.95,25.29,N
44.55672,-0.43724,314.71,2.02,1.38,2022-07-16,0139,A,19,6.1NRT,294.56,32.58,N
44.55158,-0.54082,309.97,2.04,1.39,2022-07-16,0139,A,29,6.1NRT,292.73,25.47,N
44.54975,-0.51513,323.72,2.04,1.39,2022-07-16,0139,A,93,6.1NRT,296.49,54.17,N
44.54429,-0.43902,316.86,2.02,1.38,2022-07-16,0139,A,9,6.1NRT,293.69,36.02,N
44.54089,-0.56839,321.24,2.05,1.39,2022-07-16,0139,A,90,6.1NRT,289.66,53.23,N
44.53907,-0.54256,372.15,2.04,1.39,2022-07-16,0139,A,100,6.1NRT,300.83,347.74,N
44.53726,-0.5169,347.38,2.04,1.39,2022-07-16,0139,A,100,6.1NRT,301.34,150.67,N
44.55592,-0.44484,319.6,2.02,1.38,2022-07-16,0139,A,29,6.1NRT,296.74,43.24,N
44.54936,-0.52279,326.09,2.04,1.39,2022-07-16,0139,A,100,6.1NRT,296.96,61.36,N
44.54349,-0.44662,322.84,2.02,1.38,2022-07-16,0139,A,53,6.1NRT,295.71,52.59,N
44.53882,-0.5502,374.71,2.04,1.39,2022-07-16,0139,A,100,6.1NRT,297.62,374.71,N
44.53687,-0.52453,353.45,2.04,1.39,2022-07-16,0139,A,100,6.1NRT,302.42,188.16,N
44.53493,-0.49903,325.09,2.03,1.39,2022-07-16,0139,A,93,6.1NRT,297.74,51.53,N
44.52631,-0.55191,364.68,2.04,1.39,2022-07-16,0139,A,100,6.1NRT,297,279.57,N
44.52438,-0.52628,354.01,2.04,1.39,2022-07-16,0139,A,100,6.1NRT,301.61,191.89,N
44.52246,-0.50082,331.15,2.03,1.39,2022-07-16,0139,A,100,6.1NRT,298.65,73.42,N
44.5138,-0.55367,361.39,2.04,1.39,2022-07-16,0139,A,100,6.1NRT,297.29,255.84,N
44.5119,-0.52808,341.23,2.04,1.39,2022-07-16,0139,A,100,6.1NRT,298.21,123.88,N
44.50999,-0.50254,319.64,2.03,1.39,2022-07-16,0139,A,52,6.1NRT,296.23,43.1,N
44.50809,-0.47716,315.59,2.02,1.39,2022-07-16,0139,A,35,6.1NRT,295.2,35.79,N
44.49564,-0.47897,306.31,2.02,1.39,2022-07-16,0139,A,34,6.1NRT,292.64,20.55,N
43.45047,4.90415,305.81,1.09,1.04,2022-07-16,0139,A,66,6.1NRT,294.79,6.02,N
42.75173,-6.95643,307.82,4.64,1.97,2022-07-16,0141,A,49,6.1NRT,287.32,84.24,N
42.63406,-7.20127,301.58,4.79,2,2022-07-16,0141,A,42,6.1NRT,289.76,43.51,N
42.63425,-7.20542,301.14,4.79,2,2022-07-16,0141,A,38,6.1NRT,289.7,40.7,N
41.05663,-3.84787,306.11,2.94,1.63,2022-07-16,0141,A,67,6.1NRT,294.22,31.22,N
41.05462,-3.8522,306.72,2.94,1.63,2022-07-16,0141,A,69,6.1NRT,294.42,34.96,N
40.46154,-3.42004,306.11,2.73,1.58,2022-07-16,0141,A,67,6.1NRT,293.54,25.83,N
40.5874,-6.36818,308.72,4.14,1.88,2022-07-16,0141,A,75,6.1NRT,289.93,70.66,N
40.58569,-6.31888,310.25,4.11,1.88,2022-07-16,0141,A,78,6.1NRT,291.68,73.57,N
40.57039,-6.368,347.09,4.14,1.88,2022-07-16,0141,A,100,6.1NRT,291.45,439.92,N
40.5687,-6.31791,362.72,4.11,1.88,2022-07-16,0141,A,100,6.1NRT,295.1,720.61,N
40.58519,-6.37674,323.63,4.14,1.88,2022-07-16,0141,A,100,6.1NRT,289.24,170.99,N
40.58323,-6.3276,362.56,4.11,1.88,2022-07-16,0141,A,100,6.1NRT,293.62,719.93,N
40.56818,-6.37683,312.05,4.14,1.88,2022-07-16,0141,A,84,6.1NRT,290.46,89.77,N
40.56622,-6.32649,344.14,4.11,1.88,2022-07-16,0141,A,100,6.1NRT,294.37,390.45,N
39.74529,-5.70504,311.99,3.71,1.8,2022-07-16,0141,A,84,6.1NRT,295.27,58.03,N
39.73079,-5.74811,311.84,3.73,1.81,2022-07-16,0141,A,47,6.1NRT,295.66,55.14,N
39.72901,-5.70477,338.46,3.71,1.8,2022-07-16,0141,A,100,6.1NRT,297.37,255.97,N
39.71274,-5.70482,324.41,3.71,1.8,2022-07-16,0141,A,100,6.1NRT,295.11,132.13,N
39.73845,-5.75363,308.95,3.73,1.81,2022-07-16,0141,A,54,6.1NRT,295.11,43.56,N
39.7364,-5.70996,332.9,3.71,1.8,2022-07-16,0141,A,100,6.1NRT,296.67,203.71,N
39.722,-5.75094,306.92,3.73,1.81,2022-07-16,0141,A,26,6.1NRT,294.74,36.03,N
39.72011,-5.70975,336.57,3.71,1.8,2022-07-16,0141,A,100,6.1NRT,296.95,240.25,N
38.16245,-0.66796,323.14,1.73,1.29,2022-07-16,0141,A,100,6.1NRT,292.49,47.66,N
38.16064,-0.64828,313.44,1.73,1.29,2022-07-16,0141,A,87,6.1NRT,292.88,27.31,N
36.64733,-4.62098,322.01,2.96,1.64,2022-07-16,0141,A,100,6.1NRT,292.91,90.6,N
36.64529,-4.58822,318.96,2.94,1.63,2022-07-16,0141,A,97,6.1NRT,293.96,76.4,N
36.63037,-4.58573,312.76,2.94,1.63,2022-07-16,0141,A,38,6.1NRT,294.17,46.63,N
36.61926,-4.64663,327.56,2.97,1.64,2022-07-16,0141,A,100,6.1NRT,294.39,118.64,N
36.64552,-4.62514,318.28,2.96,1.64,2022-07-16,0141,A,90,6.1NRT,292.64,70.68,N
36.64329,-4.59229,327.45,2.94,1.63,2022-07-16,0141,A,100,6.1NRT,294.59,116.29,N
36.6327,-4.65528,307.12,2.97,1.64,2022-07-16,0141,A,31,6.1NRT,294.09,32.4,N
36.6305,-4.62231,305.44,2.96,1.64,2022-07-16,0141,A,18,6.1NRT,293.1,25.77,N
36.62835,-4.59018,311.65,2.94,1.63,2022-07-16,0141,A,56,6.1NRT,294.37,43.87,N
36.61752,-4.65028,324.35,2.97,1.64,2022-07-16,0141,A,100,6.1NRT,294,102.04,N
35.42403,-5.68727,309.35,3.37,1.73,2022-07-16,0143,A,52,6.1NRT,296.07,43.75,N
35.42735,-5.69227,309.43,3.37,1.73,2022-07-16,0143,A,77,6.1NRT,295.96,48.12,N
35.28589,-5.09851,304.45,3.08,1.67,2022-07-16,0143,A,60,6.1NRT,293.01,31.21,N
35.06081,-5.59963,308.54,3.3,1.72,2022-07-16,0143,A,75,6.1NRT,295.11,40.51,N
35.06322,-5.60355,307.66,3.3,1.72,2022-07-16,0143,A,72,6.1NRT,295,38.88,N
39.73816,-5.72777,310.88,3.97,1.85,2022-07-16,0319,A,81,6.1NRT,294.49,59.81,N
39.72737,-5.68725,308.22,4,1.86,2022-07-16,0319,A,46,6.1NRT,294.68,46.13,N
39.72303,-5.73724,305.43,3.97,1.85,2022-07-16,0319,A,18,6.1NRT,294.11,35.76,N
39.71128,-5.69329,306.45,4,1.86,2022-07-16,0319,A,43,6.1NRT,294.08,40.56,N
39.72133,-5.69279,309.42,4,1.86,2022-07-16,0319,A,55,6.1NRT,294.39,51.5,N
42.75185,-6.93858,308.7,2.76,1.59,2022-07-16,0319,A,75,6.1NRT,291.9,37.25,N
42.72773,-6.84015,300.33,2.8,1.6,2022-07-16,0319,A,25,6.1NRT,289.88,18.35,N
42.66632,-7.22561,321.21,2.68,1.57,2022-07-16,0319,A,100,6.1NRT,291.04,77.75,N
42.63917,-7.23627,305.04,2.68,1.57,2022-07-16,0319,A,30,6.1NRT,289.83,23.69,N
42.66294,-7.23447,320.2,2.68,1.57,2022-07-16,0319,A,100,6.1NRT,290.38,73.56,N
42.62839,-7.21447,308.07,2.69,1.57,2022-07-16,0319,A,70,6.1NRT,290.93,32.41,N
42.54912,-7.28287,303.43,2.68,1.57,2022-07-16,0319,A,55,6.1NRT,291.02,22.58,N
42.50165,-7.27138,305.45,2.69,1.57,2022-07-16,0319,A,64,6.1NRT,291.29,28.16,N
42.34009,-6.93898,302.39,2.84,1.61,2022-07-16,0319,A,49,6.1NRT,288.69,23.8,N
42.14795,-7.32339,300.99,2.74,1.58,2022-07-16,0319,A,36,6.1NRT,288.85,20.81,N
40.58877,-6.36406,303.01,3.45,1.75,2022-07-16,0319,A,53,6.1NRT,289.06,34.73,N
40.57901,-6.32609,318.82,3.47,1.75,2022-07-16,0319,A,97,6.1NRT,291.06,102.32,N
40.55968,-6.25102,307.25,3.51,1.76,2022-07-16,0319,A,71,6.1NRT,291.46,48.53,N
47.36827,33.24073,334.77,3.23,1.7,2022-07-16,0932,T,79,6.1NRT,291.87,151.32,D
47.35727,33.28088,323.79,3.25,1.7,2022-07-16,0932,T,27,6.1NRT,290.59,73.94,D
47.37094,33.23753,327.52,3.23,1.7,2022-07-16,0932,T,66,6.1NRT,291.48,99.12,D
47.36016,33.27774,324.83,3.25,1.7,2022-07-16,0932,T,57,6.1NRT,290.16,81.32,D
47.35668,33.22922,323.39,3.23,1.7,2022-07-16,0932,T,54,6.1NRT,293.7,70.89,D
47.34586,33.26942,322.28,3.25,1.7,2022-07-16,0932,T,40,6.1NRT,292.17,63.89,D
48.91608,21.34406,311.15,1,1,2022-07-16,0932,T,40,6.1NRT,297.51,7.48,D
46.59521,27.76611,320.34,1.79,1.31,2022-07-16,0932,T,69,6.1NRT,300.85,17.4,D
48.27573,14.33868,325.92,1.5,1.21,2022-07-16,0932,T,56,6.1NRT,305.54,30.14,D
46.13663,9.58105,313.23,2.52,1.53,2022-07-16,0932,T,32,6.1NRT,300.66,25.86,D
43.88961,25.6134,328.52,1.63,1.26,2022-07-16,0932,T,63,6.1NRT,308.36,21.91,D
43.99882,23.85454,332.22,1.33,1.14,2022-07-16,0932,T,82,6.1NRT,305.52,30.34,D
43.99578,23.87071,339.65,1.33,1.14,2022-07-16,0932,T,77,6.1NRT,304.48,47.06,D
43.73618,24.75332,337.46,1.48,1.2,2022-07-16,0932,T,86,6.1NRT,304.53,44.78,D
43.73258,24.77115,351.11,1.49,1.2,2022-07-16,0932,T,83,6.1NRT,307.32,89.14,D
43.73024,24.76357,356.1,1.49,1.2,2022-07-16,0932,T,85,6.1NRT,306.56,110.14,D
42.71742,24.17718,320.28,1.46,1.2,2022-07-16,0934,T,52,6.1NRT,303.06,17.9,D
42.24727,25.79279,380.86,1.83,1.32,2022-07-16,0934,T,100,6.1NRT,309.53,344.06,D
42.24271,25.81419,369.99,1.83,1.33,2022-07-16,0934,T,100,6.1NRT,308.9,243.57,D
43.55008,18.05257,315.58,1.01,1,2022-07-16,0934,T,48,6.1NRT,301.58,6.81,D
43.17951,17.72882,335.21,1.02,1.01,2022-07-16,0934,T,82,6.1NRT,311.97,21.41,D
43.17782,17.74117,343.41,1.02,1.01,2022-07-16,0934,T,90,6.1NRT,315.78,35.58,D
43.17614,17.75347,333.22,1.02,1.01,2022-07-16,0934,T,82,6.1NRT,317.47,18.61,D
42.91989,18.96428,331.42,1,1,2022-07-16,0934,T,74,6.1NRT,302.85,22.47,D
42.91103,18.96194,324.42,1,1,2022-07-16,0934,T,65,6.1NRT,303.79,13.35,D
42.34906,20.81595,319.31,1.08,1.04,2022-07-16,0934,T,68,6.1NRT,304.54,6.89,D
42.34693,20.82872,328.87,1.08,1.04,2022-07-16,0934,T,81,6.1NRT,303.89,18.73,D
41.62533,15.59939,347.97,1.11,1.05,2022-07-16,0934,T,93,6.1NRT,319.27,40.11,D
41.63242,15.29993,332.13,1.14,1.06,2022-07-16,0934,T,79,6.1NRT,316.46,15.04,D
41.62293,15.29801,337.08,1.14,1.06,2022-07-16,0934,T,84,6.1NRT,314.81,21.65,D
41.5621,15.44425,330.97,1.12,1.06,2022-07-16,0934,T,77,6.1NRT,316.5,11.09,D
40.8469,19.48939,331.33,1.04,1.02,2022-07-16,0934,T,61,6.1NRT,311.31,16.04,D
41.56989,13.26462,341.52,1.39,1.17,2022-07-16,0934,T,88,6.1NRT,306.97,55.79,D
41.13551,15.77132,334.93,1.09,1.04,2022-07-16,0934,T,80,6.1NRT,318.84,14.01,D
41.12784,15.75648,339.4,1.09,1.04,2022-07-16,0934,T,85,6.1NRT,318.42,22.32,D
39.82696,22.52138,322.27,1.39,1.17,2022-07-16,0934,T,48,6.1NRT,307.74,11.99,D
40.58726,17.84953,327.92,1,1,2022-07-16,0934,T,58,6.1NRT,312.72,8.41,D
40.56311,16.77652,335.98,1.02,1.01,2022-07-16,0934,T,81,6.1NRT,316.02,16.91,D
39.89204,18.17426,335.78,1,1,2022-07-16,0934,T,87,6.1NRT,312.51,18.67,D
39.18781,16.92196,359.9,1.01,1,2022-07-16,0934,T,99,6.1NRT,314.1,69.93,D
37.85265,15.16318,320.09,1.06,1.03,2022-07-16,0934,T,33,6.1NRT,306.59,5.48,D
37.3097,14.95412,328.72,1.07,1.03,2022-07-16,0934,T,46,6.1NRT,310.13,10.52,D
35.10781,24.67204,318.36,2.38,1.49,2022-07-16,0934,T,0,6.1NRT,305.17,19.13,D
35.11294,24.66414,319.55,2.38,1.49,2022-07-16,0934,T,52,6.1NRT,305.67,25.14,D
59.26013,18.06593,312.92,1.46,1.19,2022-07-16,0928,T,34,6.1NRT,287.48,18.41,D
37.88297,30.41034,326.7,1.02,1.01,2022-07-16,1106,A,42,6.1NRT,313.15,4.6,D
37.79951,29.25179,332.23,1.09,1.04,2022-07-16,1106,A,26,6.1NRT,315.11,13.92,D
37.80871,29.24933,332.38,1.09,1.04,2022-07-16,1106,A,48,6.1NRT,315.13,12.76,D
37.80669,29.23706,332.76,1.09,1.04,2022-07-16,1106,A,45,6.1NRT,315.87,14.71,D
38.77102,30.59582,324.1,1.01,1,2022-07-16,1106,A,16,6.1NRT,307.88,6.7,D
38.61626,29.47718,330.04,1.06,1.03,2022-07-16,1106,A,53,6.1NRT,315.78,7.62,D
38.67138,29.19917,331.05,1.07,1.03,2022-07-16,1106,A,29,6.1NRT,315.32,8.44,D
38.95907,29.36071,330.9,1.06,1.03,2022-07-16,1106,A,74,6.1NRT,315.03,11.43,D
39.46998,30.01636,325.96,1.02,1.01,2022-07-16,1106,A,47,6.1NRT,311.39,5.96,D
38.14246,21.72524,323.86,2.73,1.58,2022-07-16,1106,A,56,6.1NRT,304.22,45.93,D
38.14581,21.7194,324.32,2.73,1.58,2022-07-16,1106,A,71,6.1NRT,304.48,51.89,D
39.58756,27.84784,322.98,1.17,1.07,2022-07-16,1106,A,67,6.1NRT,308.82,7.09,D
39.58529,27.83478,322.38,1.17,1.08,2022-07-16,1106,A,62,6.1NRT,308.91,6.57,D
39.72263,27.85783,322.92,1.16,1.07,2022-07-16,1106,A,68,6.1NRT,308.91,7.06,D
40.06897,29.52183,327.22,1.03,1.01,2022-07-16,1106,A,39,6.1NRT,311.99,10.98,D
40.09398,29.50271,329.63,1.03,1.01,2022-07-16,1106,A,57,6.1NRT,312.36,12.19,D
40.20779,29.28533,321.22,1.04,1.02,2022-07-16,1106,A,62,6.1NRT,307.96,8.03,D
40.20156,29.18695,329.52,1.04,1.02,2022-07-16,1106,A,37,6.1NRT,310.83,11.6,D
40.17535,28.78804,321,1.07,1.03,2022-07-16,1106,A,40,6.1NRT,307.75,7.15,D
40.17337,28.77576,323.49,1.07,1.03,2022-07-16,1106,A,56,6.1NRT,308.75,9.65,D
39.20367,16.97085,318.69,4.82,2,2022-07-16,1108,A,67,6.1NRT,302.39,49.93,D
39.20224,16.96911,318.75,4.82,2,2022-07-16,1108,A,67,6.1NRT,302.37,51.71,D
42.57956,24.74528,327.47,1.42,1.18,2022-07-16,1108,A,56,6.1NRT,310.22,21.11,D
42.71079,24.1697,319.26,1.51,1.21,2022-07-16,1108,A,44,6.1NRT,305.11,13.71,D
42.71322,24.16202,320.01,1.51,1.21,2022-07-16,1108,A,37,6.1NRT,306.48,17.38,D
43.76094,25.53722,328.77,1.24,1.11,2022-07-16,1108,A,67,6.1NRT,308.39,14.65,D
43.92371,25.69586,331.25,1.22,1.1,2022-07-16,1108,A,77,6.1NRT,307.88,15.38,D
43.92802,25.66297,359.23,1.22,1.1,2022-07-16,1108,A,99,6.1NRT,310.08,85.46,D
43.92537,25.64819,350.99,1.22,1.1,2022-07-16,1108,A,94,6.1NRT,309.59,58.31,D
43.91472,25.58885,385.39,1.23,1.1,2022-07-16,1108,A,100,6.1NRT,313.72,209.95,D
43.91205,25.57396,350.3,1.23,1.1,2022-07-16,1108,A,94,6.1NRT,312.21,56.37,D
43.92897,25.65611,366.26,1.22,1.1,2022-07-16,1108,A,100,6.1NRT,311.65,113.14,D
43.91811,25.59694,344.85,1.23,1.1,2022-07-16,1108,A,90,6.1NRT,312.17,41.51,D
43.91537,25.5821,372.43,1.23,1.1,2022-07-16,1108,A,100,6.1NRT,314.65,138.6,D
43.92501,25.5787,338.33,1.23,1.1,2022-07-16,1108,A,85,6.1NRT,313.38,25.12,D
44.10256,24.05177,321.9,1.42,1.18,2022-07-16,1108,A,35,6.1NRT,301.71,14.54,D
46.60138,33.87403,359.36,1.37,1.16,2022-07-16,1108,A,99,6.1NRT,308.85,112.65,D
46.59961,33.85627,336.18,1.37,1.16,2022-07-16,1108,A,80,6.1NRT,305.44,36.63,D
46.59596,33.13576,331.99,1.27,1.12,2022-07-16,1108,A,51,6.1NRT,306.43,22.97,D
46.59424,33.1193,344.81,1.27,1.12,2022-07-16,1108,A,90,6.1NRT,308.91,50.19,D
46.65158,32.98224,338.25,1.25,1.11,2022-07-16,1108,A,85,6.1NRT,303.91,38.57,D
46.64987,32.96596,327.09,1.25,1.11,2022-07-16,1108,A,48,6.1NRT,301.98,15.65,D
46.53482,31.74942,336.04,1.13,1.06,2022-07-16,1108,A,74,6.1NRT,301.98,28.23,D
46.53312,31.73487,347.97,1.13,1.06,2022-07-16,1108,A,92,6.1NRT,305.79,53.77,D
46.66434,32.36313,359.26,1.19,1.08,2022-07-16,1108,A,99,6.1NRT,306.42,85.19,D
46.66259,32.34776,406.05,1.19,1.08,2022-07-16,1108,A,100,6.1NRT,316.2,351.06,D
46.66085,32.33245,335.43,1.18,1.08,2022-07-16,1108,A,68,6.1NRT,303.95,22.08,D
46.66522,32.35748,376.25,1.19,1.08,2022-07-16,1108,A,100,6.1NRT,310.96,153.94,D
46.66353,32.34212,372.03,1.19,1.08,2022-07-16,1108,A,100,6.1NRT,313.19,134.89,D
46.7856,31.99419,334.71,1.16,1.07,2022-07-16,1108,A,79,6.1NRT,308.66,23.92,D
47.35789,33.24501,337.04,1.31,1.14,2022-07-16,1108,A,83,6.1NRT,309.78,33.52,D
47.35613,33.22775,341.04,1.31,1.14,2022-07-16,1108,A,87,6.1NRT,309.27,42.38,D
47.52841,33.82115,337.08,1.4,1.17,2022-07-16,1108,A,84,6.1NRT,304.41,42.63,D
49.49965,3.89664,360.08,1.65,1.26,2022-07-16,1110,T,100,6.1NRT,300.29,162.88,D
49.49502,3.9183,325.32,1.65,1.26,2022-07-16,1110,T,79,6.1NRT,299.52,29.82,D
48.80767,0.72271,323.82,1.25,1.11,2022-07-16,1110,T,75,6.1NRT,303.33,16.97,D
48.80458,0.73918,329.01,1.25,1.11,2022-07-16,1110,T,81,6.1NRT,301.96,26,D
47.51804,-1.39874,320.71,1.11,1.05,2022-07-16,1110,T,67,6.1NRT,306.82,8.16,D
47.51557,-1.38438,321.8,1.11,1.05,2022-07-16,1110,T,69,6.1NRT,307.19,9.35,D
44.55019,-0.54838,341.97,1.34,1.15,2022-07-16,1113,T,81,6.1NRT,307.75,52.48,D
44.54704,-0.53209,348,1.34,1.15,2022-07-16,1113,T,85,6.1NRT,313.77,64.79,D
44.55044,-0.53647,336.61,1.34,1.15,2022-07-16,1113,T,25,6.1NRT,311.93,34.95,D
44.5435,-0.55651,325.61,1.34,1.15,2022-07-16,1113,T,72,6.1NRT,304.5,21.35,D
44.54042,-0.5402,353.68,1.34,1.15,2022-07-16,1113,T,96,6.1NRT,312.93,87.8,D
44.53732,-0.52383,347.8,1.34,1.15,2022-07-16,1113,T,92,6.1NRT,316.49,59.82,D
44.5304,-0.54392,343.18,1.34,1.15,2022-07-16,1113,T,85,6.1NRT,315.01,56.41,D
44.5273,-0.52756,342.44,1.34,1.15,2022-07-16,1113,T,49,6.1NRT,317.5,44.86,D
44.52039,-0.54765,340.97,1.34,1.15,2022-07-16,1113,T,54,6.1NRT,313.07,50.9,D
44.51727,-0.53127,343.15,1.34,1.15,2022-07-16,1113,T,53,6.1NRT,312.91,50.95,D
44.51414,-0.51487,347.83,1.35,1.15,2022-07-16,1113,T,69,6.1NRT,312.75,59.28,D
44.51101,-0.49845,363.16,1.35,1.15,2022-07-16,1113,T,100,6.1NRT,315.18,119.21,D
44.50472,-0.46547,339.03,1.35,1.15,2022-07-16,1113,T,63,6.1NRT,308.11,44.94,D
44.51036,-0.55135,349.81,1.34,1.15,2022-07-16,1113,T,94,6.1NRT,314.29,81.1,D
44.50723,-0.53495,334.44,1.34,1.15,2022-07-16,1113,T,48,6.1NRT,306.04,36.17,D
44.49781,-0.48569,338.4,1.35,1.15,2022-07-16,1113,T,81,6.1NRT,309.99,45.55,D
44.49466,-0.46919,342.95,1.35,1.15,2022-07-16,1113,T,86,6.1NRT,308.06,56.94,D
44.50034,-0.55505,335.09,1.34,1.15,2022-07-16,1113,T,83,6.1NRT,305.35,42.79,D
44.49721,-0.53868,323.3,1.34,1.15,2022-07-16,1113,T,40,6.1NRT,303.7,17.93,D
44.56465,-1.22982,323.1,1.25,1.11,2022-07-16,1113,T,0,6.1NRT,305.06,11.36,D
43.31261,-4.261,337.8,1.04,1.02,2022-07-16,1113,T,87,6.1NRT,305.1,32.47,D
41.52093,2.10618,326.99,2.19,1.43,2022-07-16,1113,T,66,6.1NRT,307.46,37.66,D
36.92916,-4.5124,333.22,1.21,1.09,2022-07-16,1115,T,76,6.1NRT,313.72,22.49,D
36.92694,-4.49974,339.8,1.21,1.09,2022-07-16,1115,T,84,6.1NRT,313.08,35.51,D
36.9195,-4.51483,326.68,1.21,1.09,2022-07-16,1115,T,22,6.1NRT,313.84,9.37,D
36.91722,-4.50181,333.47,1.21,1.09,2022-07-16,1115,T,76,6.1NRT,312.99,20.98,D
36.62723,-4.61244,334.48,1.21,1.09,2022-07-16,1115,T,77,6.1NRT,313.42,27.66,D
36.62485,-4.59898,336.69,1.21,1.09,2022-07-16,1115,T,81,6.1NRT,310.4,33.7,D
36.61527,-4.65879,332,1.2,1.09,2022-07-16,1115,T,67,6.1NRT,308.39,24.68,D
36.61176,-4.65237,327.95,1.2,1.09,2022-07-16,1115,T,62,6.1NRT,307.91,17,D
35.41235,-5.70612,350.09,1.13,1.06,2022-07-16,1115,T,91,6.1NRT,317.92,53.89,D
35.07175,-5.59913,376.94,1.15,1.07,2022-07-16,1115,T,100,6.1NRT,318.03,152.93,D
35.06223,-5.60101,356.15,1.15,1.07,2022-07-16,1115,T,97,6.1NRT,318.41,70.62,D
35.04311,-5.60427,337.08,1.15,1.07,2022-07-16,1115,T,57,6.1NRT,320.06,20.76,D
35.03357,-5.6061,345.86,1.15,1.07,2022-07-16,1115,T,90,6.1NRT,316.77,38.76,D
35.02004,-5.66827,344.13,1.15,1.07,2022-07-16,1115,T,88,6.1NRT,319.41,41.67,D
35.01783,-5.65496,330.28,1.15,1.07,2022-07-16,1115,T,60,6.1NRT,314.58,16.08,D
34.90121,-5.31981,342.31,1.19,1.09,2022-07-16,1115,T,86,6.1NRT,315.82,38.08,D
34.89895,-5.30677,340.05,1.19,1.09,2022-07-16,1115,T,84,6.1NRT,314.18,34,D
53.56679,-0.60653,316.01,1.01,1.01,2022-07-16,1108,T,45,6.1NRT,298.7,7.19,D
51.17785,3.81166,319.15,1.47,1.2,2022-07-16,1108,T,65,6.1NRT,300.76,18.92,D
51.03932,2.30039,316.26,1.29,1.13,2022-07-16,1108,T,40,6.1NRT,300.31,6.42,D
51.56349,-3.76161,315.8,1.01,1.01,2022-07-16,1108,T,0,6.1NRT,299.84,8.1,D
49.90811,18.45291,315.34,1.89,1.34,2022-07-16,1113,A,75,6.1NRT,292.53,28.14,D
49.90247,18.42817,309.14,1.89,1.34,2022-07-16,1113,A,30,6.1NRT,292.99,16.64,D
59.25809,18.06607,314.04,1.13,1.06,2022-07-16,1115,A,54,6.1NRT,290.7,13.52,D
59.2546,18.04723,321.69,1.13,1.06,2022-07-16,1115,A,70,6.1NRT,291.35,21.89,D
37.29308,15.01829,330.3,2.22,1.44,2022-07-16,1244,A,83,6.1NRT,310.44,42.13,D
35.01821,-5.63841,338.13,4.82,2,2022-07-16,1244,A,89,6.1NRT,309.28,234.22,D
35.01671,-5.64062,339.43,4.82,2,2022-07-16,1246,A,89,6.1NRT,309.25,247.91,D
35.06606,-5.59726,323.63,4.79,2,2022-07-16,1246,A,63,6.1NRT,307.47,55.67,D
35.05164,-5.65188,324.99,4.82,2,2022-07-16,1246,A,52,6.1NRT,309.6,72.41,D
39.20132,16.94312,322.38,3.08,1.67,2022-07-16,1246,A,73,6.1NRT,305.93,25.71,D
39.20309,16.97109,323.5,3.09,1.67,2022-07-16,1246,A,71,6.1NRT,306.43,30.02,D
36.61772,-4.61763,339.19,3.78,1.82,2022-07-16,1246,A,87,6.1NRT,308.63,213.23,D
36.60792,-4.6572,326.47,3.8,1.82,2022-07-16,1246,A,72,6.1NRT,306.92,93.53,D
36.59544,-4.70757,320.8,3.82,1.83,2022-07-16,1246,A,56,6.1NRT,306.5,57.17,D
36.62442,-4.6244,334.85,3.78,1.82,2022-07-16,1246,A,83,6.1NRT,309.1,166.99,D
36.61501,-4.66152,328.03,3.8,1.82,2022-07-16,1246,A,75,6.1NRT,308.01,107.72,D
36.6021,-4.71241,318.69,3.82,1.83,2022-07-16,1246,A,37,6.1NRT,305.79,44.84,D
39.41438,9.0222,332.66,1.12,1.05,2022-07-16,1246,A,73,6.1NRT,315.19,11.51,D
41.139,15.79261,333.98,2.74,1.58,2022-07-16,1246,A,80,6.1NRT,314.21,59.89,D
43.17976,17.73622,322.72,3.73,1.81,2022-07-16,1246,A,70,6.1NRT,303.96,64.56,D
43.66521,1.34805,330.4,1.19,1.08,2022-07-16,1246,A,57,6.1NRT,317.68,12.82,D
